names,links,category
Maria Wonenburger,https://en.wikipedia.org//wiki/Maria_Wonenburger,List_of_female_mathematicians
Carol Wood,https://en.wikipedia.org//wiki/Carol_Wood,List_of_female_mathematicians
Melanie Wood,https://en.wikipedia.org//wiki/Melanie_Wood,List_of_female_mathematicians
Sarah Woodhead,https://en.wikipedia.org//wiki/Sarah_Woodhead,List_of_female_mathematicians
Mary Lee Woods,https://en.wikipedia.org//wiki/Mary_Lee_Woods,List_of_female_mathematicians
Carol S. Woodward,https://en.wikipedia.org//wiki/Carol_S._Woodward,List_of_female_mathematicians
Margaret H. Wright,https://en.wikipedia.org//wiki/Margaret_H._Wright,List_of_female_mathematicians
Sijue Wu,https://en.wikipedia.org//wiki/Sijue_Wu,List_of_female_mathematicians
Lucy R. Wyatt,https://en.wikipedia.org//wiki/Lucy_R._Wyatt,List_of_female_mathematicians
Cynthia Wyels,https://en.wikipedia.org//wiki/Cynthia_Wyels,List_of_female_mathematicians
Dianna Xu,https://en.wikipedia.org//wiki/Dianna_Xu,List_of_female_mathematicians
Catherine Yan,https://en.wikipedia.org//wiki/Catherine_Yan,List_of_female_mathematicians
Grace Yang,https://en.wikipedia.org//wiki/Grace_Yang,List_of_female_mathematicians
Sofya Yanovskaya,https://en.wikipedia.org//wiki/Sofya_Yanovskaya,List_of_female_mathematicians
Jane Ye,https://en.wikipedia.org//wiki/Jane_Ye,List_of_female_mathematicians
Lai-Sang Young,https://en.wikipedia.org//wiki/Lai-Sang_Young,List_of_female_mathematicians
Virginia R. Young,https://en.wikipedia.org//wiki/Virginia_R._Young,List_of_female_mathematicians
Noriko Yui,https://en.wikipedia.org//wiki/Noriko_Yui,List_of_female_mathematicians
Mariette Yvinec,https://en.wikipedia.org//wiki/Mariette_Yvinec,List_of_female_mathematicians
Sara Zahedi,https://en.wikipedia.org//wiki/Sara_Zahedi,List_of_female_mathematicians
Thaleia Zariphopoulou,https://en.wikipedia.org//wiki/Thaleia_Zariphopoulou,List_of_female_mathematicians
Mary Lou Zeeman,https://en.wikipedia.org//wiki/Mary_Lou_Zeeman,List_of_female_mathematicians
Sarah Zerbes,https://en.wikipedia.org//wiki/Sarah_Zerbes,List_of_female_mathematicians
Rozetta Zhilina,https://en.wikipedia.org//wiki/Rozetta_Zhilina,List_of_female_mathematicians
Tamar Ziegler,https://en.wikipedia.org//wiki/Tamar_Ziegler,List_of_female_mathematicians
Magdolna Zimányi,https://en.wikipedia.org//wiki/Magdolna_Zim%C3%A1nyi,List_of_female_mathematicians
Nancy Adams,https://en.wikipedia.org//wiki/Nancy_Adams,List_of_New_Zealand_women_botanists
Shona M. Bell,https://en.wikipedia.org//wiki/Shona_M._Bell,List_of_New_Zealand_women_botanists
Ella Orr Campbell,https://en.wikipedia.org//wiki/Ella_Orr_Campbell,List_of_New_Zealand_women_botanists
Anne Maria Chapman,https://en.wikipedia.org//wiki/Anne_Maria_Chapman,List_of_New_Zealand_women_botanists
Vivienne Cassie Cooper,https://en.wikipedia.org//wiki/Vivienne_Cassie_Cooper,List_of_New_Zealand_women_botanists
Lucy Cranwell,https://en.wikipedia.org//wiki/Lucy_Cranwell,List_of_New_Zealand_women_botanists
Kathleen Maisey Curtis,https://en.wikipedia.org//wiki/Kathleen_Maisey_Curtis,List_of_New_Zealand_women_botanists
Helen Kirkland Dalrymple,https://en.wikipedia.org//wiki/Helen_Kirkland_Dalrymple,List_of_New_Zealand_women_botanists
Joan Dingley,https://en.wikipedia.org//wiki/Joan_Dingley,List_of_New_Zealand_women_botanists
Sarah Featon,https://en.wikipedia.org//wiki/Sarah_Featon,List_of_New_Zealand_women_botanists
Elsie Mary Griffin,https://en.wikipedia.org//wiki/Elsie_Mary_Griffin,List_of_New_Zealand_women_botanists
Elizabeth Herriott,https://en.wikipedia.org//wiki/Elizabeth_Herriott,List_of_New_Zealand_women_botanists
Paula Jameson,https://en.wikipedia.org//wiki/Paula_Jameson,List_of_New_Zealand_women_botanists
Ruth Mason,https://en.wikipedia.org//wiki/Ruth_Mason,List_of_New_Zealand_women_botanists
Betty Molesworth Allen,https://en.wikipedia.org//wiki/Betty_Molesworth_Allen,List_of_New_Zealand_women_botanists
Wendy Nelson,https://en.wikipedia.org//wiki/Wendy_Nelson,List_of_New_Zealand_women_botanists
Fanny Osborne,https://en.wikipedia.org//wiki/Fanny_Osborne,List_of_New_Zealand_women_botanists
Rosa Olga Sansom,https://en.wikipedia.org//wiki/Rosa_Olga_Sansom,List_of_New_Zealand_women_botanists
Greta Stevenson,https://en.wikipedia.org//wiki/Greta_Stevenson,List_of_New_Zealand_women_botanists
Adeline Masquelier,https://en.wikipedia.org//wiki/Adeline_Masquelier,List_of_women_anthropologists
Adrienne L. Kaeppler,https://en.wikipedia.org//wiki/Adrienne_L._Kaeppler,List_of_women_anthropologists
Agnès Humbert,https://en.wikipedia.org//wiki/Agn%C3%A8s_Humbert,List_of_women_anthropologists
Aihwa Ong,https://en.wikipedia.org//wiki/Aihwa_Ong,List_of_women_anthropologists
Alanah Woody,https://en.wikipedia.org//wiki/Alanah_Woody,List_of_women_anthropologists
Aleksandra Dunin-Wąsowicz,https://en.wikipedia.org//wiki/Aleksandra_Dunin-W%C4%85sowicz,List_of_women_anthropologists
Alessandra Melucco Vaccaro,https://en.wikipedia.org//wiki/Alessandra_Melucco_Vaccaro,List_of_women_anthropologists
Alette Schreiner,https://en.wikipedia.org//wiki/Alette_Schreiner,List_of_women_anthropologists
Alice Beck Kehoe,https://en.wikipedia.org//wiki/Alice_Beck_Kehoe,List_of_women_anthropologists
Alice E. Gillington,https://en.wikipedia.org//wiki/Alice_E._Gillington,List_of_women_anthropologists
Alice Dewey,https://en.wikipedia.org//wiki/Alice_Dewey,List_of_women_anthropologists
Alice Mossie Brues,https://en.wikipedia.org//wiki/Alice_Mossie_Brues,List_of_women_anthropologists
Alice Roberts,https://en.wikipedia.org//wiki/Alice_Roberts,List_of_women_anthropologists
Alicia P. Magos,https://en.wikipedia.org//wiki/Alicia_P._Magos,List_of_women_anthropologists
Alison Galloway,https://en.wikipedia.org//wiki/Alison_Galloway,List_of_women_anthropologists
Amanda Adams,https://en.wikipedia.org//wiki/Amanda_Adams,List_of_women_anthropologists
Amber Case,https://en.wikipedia.org//wiki/Amber_Case,List_of_women_anthropologists
Amélie Kuhrt,https://en.wikipedia.org//wiki/Am%C3%A9lie_Kuhrt,List_of_women_anthropologists
Ana María Groot,https://en.wikipedia.org//wiki/Ana_Mar%C3%ADa_Groot,List_of_women_anthropologists
Angana P. Chatterji,https://en.wikipedia.org//wiki/Angana_P._Chatterji,List_of_women_anthropologists
Aninhalli Vasavi,https://en.wikipedia.org//wiki/Aninhalli_Vasavi,List_of_women_anthropologists
Ann Dunham,https://en.wikipedia.org//wiki/Ann_Dunham,List_of_women_anthropologists
Ann Fienup-Riordan,https://en.wikipedia.org//wiki/Ann_Fienup-Riordan,List_of_women_anthropologists
Anna Curtenius Roosevelt,https://en.wikipedia.org//wiki/Anna_Curtenius_Roosevelt,List_of_women_anthropologists
Anna Czekanowska-Kuklińska,https://en.wikipedia.org//wiki/Anna_Czekanowska-Kukli%C5%84ska,List_of_women_anthropologists
Anna Lomax Wood,https://en.wikipedia.org//wiki/Anna_Lomax_Wood,List_of_women_anthropologists
Anna Lou Dehavenon,https://en.wikipedia.org//wiki/Anna_Lou_Dehavenon,List_of_women_anthropologists
Anna Pujol Puigvehi,https://en.wikipedia.org//wiki/Anna_Pujol_Puigvehi,List_of_women_anthropologists
Anna Sadurska,https://en.wikipedia.org//wiki/Anna_Sadurska,List_of_women_anthropologists
Anna Tsing,https://en.wikipedia.org//wiki/Anna_Tsing,List_of_women_anthropologists
Annah Robinson Watson,https://en.wikipedia.org//wiki/Annah_Robinson_Watson,List_of_women_anthropologists
Annamaria Orla-Bukowska,https://en.wikipedia.org//wiki/Annamaria_Orla-Bukowska,List_of_women_anthropologists
Anne Allison,https://en.wikipedia.org//wiki/Anne_Allison,List_of_women_anthropologists
Anne Chapman,https://en.wikipedia.org//wiki/Anne_Chapman,List_of_women_anthropologists
Anne Dambricourt-Malassé,https://en.wikipedia.org//wiki/Anne_Dambricourt-Malass%C3%A9,List_of_women_anthropologists
Anne Johnson,https://en.wikipedia.org//wiki/Anne_Johnson,List_of_women_anthropologists
Anne Macaulay,https://en.wikipedia.org//wiki/Anne_Macaulay,List_of_women_anthropologists
Anne Salmond,https://en.wikipedia.org//wiki/Anne_Salmond,List_of_women_anthropologists
Anne Stine Ingstad,https://en.wikipedia.org//wiki/Anne_Stine_Ingstad,List_of_women_anthropologists
Anne Zeller,https://en.wikipedia.org//wiki/Anne_Zeller,List_of_women_anthropologists
Annemarie Mol,https://en.wikipedia.org//wiki/Annemarie_Mol,List_of_women_anthropologists
Annette Laming-Emperaire,https://en.wikipedia.org//wiki/Annette_Laming-Emperaire,List_of_women_anthropologists
Annette Weiner,https://en.wikipedia.org//wiki/Annette_Weiner,List_of_women_anthropologists
Annie Brisset,https://en.wikipedia.org//wiki/Annie_Brisset,List_of_women_anthropologists
Annie Marion MacLean,https://en.wikipedia.org//wiki/Annie_Marion_MacLean,List_of_women_anthropologists
Annie York,https://en.wikipedia.org//wiki/Annie_York,List_of_women_anthropologists
Antonia Mills,https://en.wikipedia.org//wiki/Antonia_Mills,List_of_women_anthropologists
Aud Talle,https://en.wikipedia.org//wiki/Aud_Talle,List_of_women_anthropologists
Audrey Butt Colson,https://en.wikipedia.org//wiki/Audrey_Butt_Colson,List_of_women_anthropologists
Audrey Richards,https://en.wikipedia.org//wiki/Audrey_Richards,List_of_women_anthropologists
Audrey Smedley,https://en.wikipedia.org//wiki/Audrey_Smedley,List_of_women_anthropologists
Ayten Aydın,https://en.wikipedia.org//wiki/Ayten_Ayd%C4%B1n,List_of_women_anthropologists
Barbara Freire-Marreco,https://en.wikipedia.org//wiki/Barbara_Freire-Marreco,List_of_women_anthropologists
Barbara J. Heath,https://en.wikipedia.org//wiki/Barbara_J._Heath,List_of_women_anthropologists
Barbara Myerhoff,https://en.wikipedia.org//wiki/Barbara_Myerhoff,List_of_women_anthropologists
Barbara Rylko-Bauer,https://en.wikipedia.org//wiki/Barbara_Rylko-Bauer,List_of_women_anthropologists
Barbara Smuts,https://en.wikipedia.org//wiki/Barbara_Smuts,List_of_women_anthropologists
Beatrice Blackwood,https://en.wikipedia.org//wiki/Beatrice_Blackwood,List_of_women_anthropologists
Beatrice Blyth Whiting,https://en.wikipedia.org//wiki/Beatrice_Blyth_Whiting,List_of_women_anthropologists
Beatrice De Cardi,https://en.wikipedia.org//wiki/Beatrice_De_Cardi,List_of_women_anthropologists
Beatrice Medicine,https://en.wikipedia.org//wiki/Beatrice_Medicine,List_of_women_anthropologists
Bertha Phillpotts,https://en.wikipedia.org//wiki/Bertha_Phillpotts,List_of_women_anthropologists
Beryl Esembe,https://en.wikipedia.org//wiki/Beryl_Esembe,List_of_women_anthropologists
Bianca Williams ,https://en.wikipedia.org//wiki/Bianca_Williams_(anthropologist),List_of_women_anthropologists
Birgitta Hoffmann,https://en.wikipedia.org//wiki/Birgitta_Hoffmann,List_of_women_anthropologists
Blanche Wheeler Williams,https://en.wikipedia.org//wiki/Blanche_Wheeler_Williams,List_of_women_anthropologists
Bonnie Nardi,https://en.wikipedia.org//wiki/Bonnie_Nardi,List_of_women_anthropologists
Brackette Williams,https://en.wikipedia.org//wiki/Brackette_Williams,List_of_women_anthropologists
Bridget Allchin,https://en.wikipedia.org//wiki/Bridget_Allchin,List_of_women_anthropologists
Brigitte Bönisch-Brednich,https://en.wikipedia.org//wiki/Brigitte_B%C3%B6nisch-Brednich,List_of_women_anthropologists
Brit Solli,https://en.wikipedia.org//wiki/Brit_Solli,List_of_women_anthropologists
Brunilde Sismondo Ridgway,https://en.wikipedia.org//wiki/Brunilde_Sismondo_Ridgway,List_of_women_anthropologists
Butet Manurung,https://en.wikipedia.org//wiki/Butet_Manurung,List_of_women_anthropologists
Carenza Lewis,https://en.wikipedia.org//wiki/Carenza_Lewis,List_of_women_anthropologists
Carla Obermeyer,https://en.wikipedia.org//wiki/Carla_Obermeyer,List_of_women_anthropologists
Carmel Schrire,https://en.wikipedia.org//wiki/Carmel_Schrire,List_of_women_anthropologists
Carobeth Laird,https://en.wikipedia.org//wiki/Carobeth_Laird,List_of_women_anthropologists
Carol Breckenridge,https://en.wikipedia.org//wiki/Carol_Breckenridge,List_of_women_anthropologists
Carol Delaney,https://en.wikipedia.org//wiki/Carol_Delaney,List_of_women_anthropologists
Carol J. Greenhouse,https://en.wikipedia.org//wiki/Carol_J._Greenhouse,List_of_women_anthropologists
Carol Laderman,https://en.wikipedia.org//wiki/Carol_Laderman,List_of_women_anthropologists
Carol Meyers,https://en.wikipedia.org//wiki/Carol_Meyers,List_of_women_anthropologists
Carol R. Ember,https://en.wikipedia.org//wiki/Carol_R._Ember,List_of_women_anthropologists
Carole C. Noon,https://en.wikipedia.org//wiki/Carole_C._Noon,List_of_women_anthropologists
Caroline Furness Jayne,https://en.wikipedia.org//wiki/Caroline_Furness_Jayne,List_of_women_anthropologists
Caroline Humphrey,https://en.wikipedia.org//wiki/Caroline_Humphrey,List_of_women_anthropologists
Caroline Malone,https://en.wikipedia.org//wiki/Caroline_Malone,List_of_women_anthropologists
Caroline Moser,https://en.wikipedia.org//wiki/Caroline_Moser,List_of_women_anthropologists
Caroline Wilkinson,https://en.wikipedia.org//wiki/Caroline_Wilkinson,List_of_women_anthropologists
Carolyn Fluehr-Lobban,https://en.wikipedia.org//wiki/Carolyn_Fluehr-Lobban,List_of_women_anthropologists
Carolyn Hamilton ,https://en.wikipedia.org//wiki/Carolyn_Hamilton_(historian),List_of_women_anthropologists
Carolyn M. Heighway,https://en.wikipedia.org//wiki/Carolyn_M._Heighway,List_of_women_anthropologists
Carolyn Sargent,https://en.wikipedia.org//wiki/Carolyn_Sargent,List_of_women_anthropologists
Caterina Magni,https://en.wikipedia.org//wiki/Caterina_Magni,List_of_women_anthropologists
Catharine McClellan,https://en.wikipedia.org//wiki/Catharine_McClellan,List_of_women_anthropologists
Catherine Berndt,https://en.wikipedia.org//wiki/Catherine_Berndt,List_of_women_anthropologists
Catherine L. Besteman,https://en.wikipedia.org//wiki/Catherine_L._Besteman,List_of_women_anthropologists
Catherine Lutz,https://en.wikipedia.org//wiki/Catherine_Lutz,List_of_women_anthropologists
Catherine Morgan,https://en.wikipedia.org//wiki/Catherine_Morgan,List_of_women_anthropologists
Catherine Namono,https://en.wikipedia.org//wiki/Catherine_Namono,List_of_women_anthropologists
Catherine S. Fowler,https://en.wikipedia.org//wiki/Catherine_S._Fowler,List_of_women_anthropologists
Cathrine Hasse,https://en.wikipedia.org//wiki/Cathrine_Hasse,List_of_women_anthropologists
Cathy Small,https://en.wikipedia.org//wiki/Cathy_Small,List_of_women_anthropologists
Cezaria Jędrzejewiczowa,https://en.wikipedia.org//wiki/Cezaria_J%C4%99drzejewiczowa,List_of_women_anthropologists
Charlotte Gower Chapman,https://en.wikipedia.org//wiki/Charlotte_Gower_Chapman,List_of_women_anthropologists
Charlotte Lewis ,https://en.wikipedia.org//wiki/Charlotte_Lewis_(Lost),List_of_women_anthropologists
Charlotte Viall Wiser,https://en.wikipedia.org//wiki/Charlotte_Viall_Wiser,List_of_women_anthropologists
Chie Nakane,https://en.wikipedia.org//wiki/Chie_Nakane,List_of_women_anthropologists
Christine Niederberger Betton,https://en.wikipedia.org//wiki/Christine_Niederberger_Betton,List_of_women_anthropologists
Chuni Kotal,https://en.wikipedia.org//wiki/Chuni_Kotal,List_of_women_anthropologists
Cindy Cruz,https://en.wikipedia.org//wiki/Cindy_Cruz,List_of_women_anthropologists
Claire Barratt,https://en.wikipedia.org//wiki/Claire_Barratt,List_of_women_anthropologists
Clare Selgin Wolfowitz,https://en.wikipedia.org//wiki/Clare_Selgin_Wolfowitz,List_of_women_anthropologists
Clarisa Hardy,https://en.wikipedia.org//wiki/Clarisa_Hardy,List_of_women_anthropologists
Claudia Zaslavsky,https://en.wikipedia.org//wiki/Claudia_Zaslavsky,List_of_women_anthropologists
Clea Koff,https://en.wikipedia.org//wiki/Clea_Koff,List_of_women_anthropologists
Clementina Panella,https://en.wikipedia.org//wiki/Clementina_Panella,List_of_women_anthropologists
Cleo Odzer,https://en.wikipedia.org//wiki/Cleo_Odzer,List_of_women_anthropologists
Constance Goddard DuBois,https://en.wikipedia.org//wiki/Constance_Goddard_DuBois,List_of_women_anthropologists
Cora Du Bois,https://en.wikipedia.org//wiki/Cora_Du_Bois,List_of_women_anthropologists
Courtney Angela Brkic,https://en.wikipedia.org//wiki/Courtney_Angela_Brkic,List_of_women_anthropologists
Cristina Rémond,https://en.wikipedia.org//wiki/Cristina_R%C3%A9mond,List_of_women_anthropologists
Cynthia Beall,https://en.wikipedia.org//wiki/Cynthia_Beall,List_of_women_anthropologists
Daisy Bates ,https://en.wikipedia.org//wiki/Daisy_Bates_(Australia),List_of_women_anthropologists
Danielle Stordeur,https://en.wikipedia.org//wiki/Danielle_Stordeur,List_of_women_anthropologists
Daphne Berdahl,https://en.wikipedia.org//wiki/Daphne_Berdahl,List_of_women_anthropologists
Daria Khaltourina,https://en.wikipedia.org//wiki/Daria_Khaltourina,List_of_women_anthropologists
Dean Falk,https://en.wikipedia.org//wiki/Dean_Falk,List_of_women_anthropologists
Debora Diniz,https://en.wikipedia.org//wiki/Debora_Diniz,List_of_women_anthropologists
Deborah Fouts,https://en.wikipedia.org//wiki/Deborah_Fouts,List_of_women_anthropologists
Deborah Hyde,https://en.wikipedia.org//wiki/Deborah_Hyde,List_of_women_anthropologists
Deborah M. Pearsall,https://en.wikipedia.org//wiki/Deborah_M._Pearsall,List_of_women_anthropologists
Denise Schmandt-Besserat,https://en.wikipedia.org//wiki/Denise_Schmandt-Besserat,List_of_women_anthropologists
Dia Cha,https://en.wikipedia.org//wiki/Dia_Cha,List_of_women_anthropologists
Diana Kirkbride,https://en.wikipedia.org//wiki/Diana_Kirkbride,List_of_women_anthropologists
Diane Barwick,https://en.wikipedia.org//wiki/Diane_Barwick,List_of_women_anthropologists
Diane Zaino Chase,https://en.wikipedia.org//wiki/Diane_Zaino_Chase,List_of_women_anthropologists
Dina Lévi-Strauss,https://en.wikipedia.org//wiki/Dina_L%C3%A9vi-Strauss,List_of_women_anthropologists
Donna Gerdts,https://en.wikipedia.org//wiki/Donna_Gerdts,List_of_women_anthropologists
Dorinne K. Kondo,https://en.wikipedia.org//wiki/Dorinne_K._Kondo,List_of_women_anthropologists
Doris Bartholomew,https://en.wikipedia.org//wiki/Doris_Bartholomew,List_of_women_anthropologists
Doris Zemurray Stone,https://en.wikipedia.org//wiki/Doris_Zemurray_Stone,List_of_women_anthropologists
Dorothea Bleek,https://en.wikipedia.org//wiki/Dorothea_Bleek,List_of_women_anthropologists
Dorothy Burr Thompson,https://en.wikipedia.org//wiki/Dorothy_Burr_Thompson,List_of_women_anthropologists
Dorothy D. Lee,https://en.wikipedia.org//wiki/Dorothy_D._Lee,List_of_women_anthropologists
Dorothy King,https://en.wikipedia.org//wiki/Dorothy_King,List_of_women_anthropologists
E. S. Drower,https://en.wikipedia.org//wiki/E._S._Drower,List_of_women_anthropologists
Edith Porada,https://en.wikipedia.org//wiki/Edith_Porada,List_of_women_anthropologists
Edith Turner ,https://en.wikipedia.org//wiki/Edith_Turner_(anthropologist),List_of_women_anthropologists
Eilat Mazar,https://en.wikipedia.org//wiki/Eilat_Mazar,List_of_women_anthropologists
Eileen Krige,https://en.wikipedia.org//wiki/Eileen_Krige,List_of_women_anthropologists
Eleanor Leacock,https://en.wikipedia.org//wiki/Eleanor_Leacock,List_of_women_anthropologists
Eleanor Robson,https://en.wikipedia.org//wiki/Eleanor_Robson,List_of_women_anthropologists
Elena Berezovich,https://en.wikipedia.org//wiki/Elena_Berezovich,List_of_women_anthropologists
Elena Efimovna Kuzmina,https://en.wikipedia.org//wiki/Elena_Efimovna_Kuzmina,List_of_women_anthropologists
Eleni Konsolaki,https://en.wikipedia.org//wiki/Eleni_Konsolaki,List_of_women_anthropologists
Eliane Karp,https://en.wikipedia.org//wiki/Eliane_Karp,List_of_women_anthropologists
Elinor Ochs,https://en.wikipedia.org//wiki/Elinor_Ochs,List_of_women_anthropologists
Elisabeth Croll,https://en.wikipedia.org//wiki/Elisabeth_Croll,List_of_women_anthropologists
Elizabeth  Tunstall,https://en.wikipedia.org//wiki/Elizabeth_(Dori)_Tunstall,List_of_women_anthropologists
Elizabeth Brumfiel,https://en.wikipedia.org//wiki/Elizabeth_Brumfiel,List_of_women_anthropologists
Elisabeth Burgos-Debray,https://en.wikipedia.org//wiki/Elisabeth_Burgos-Debray,List_of_women_anthropologists
Elizabeth Colson,https://en.wikipedia.org//wiki/Elizabeth_Colson,List_of_women_anthropologists
Elizabeth Cowper,https://en.wikipedia.org//wiki/Elizabeth_Cowper,List_of_women_anthropologists
Elizabeth Fentress,https://en.wikipedia.org//wiki/Elizabeth_Fentress,List_of_women_anthropologists
Elizabeth Grant ,https://en.wikipedia.org//wiki/Elizabeth_Grant_(anthropologist),List_of_women_anthropologists
Elizabeth Jacobs ,https://en.wikipedia.org//wiki/Elizabeth_Jacobs_(anthropologist),List_of_women_anthropologists
Elizabeth Kapu'uwailani Lindsey,https://en.wikipedia.org//wiki/Elizabeth_Kapu%27uwailani_Lindsey,List_of_women_anthropologists
Elizabeth Marshall Thomas,https://en.wikipedia.org//wiki/Elizabeth_Marshall_Thomas,List_of_women_anthropologists
Elizabeth Mertz,https://en.wikipedia.org//wiki/Elizabeth_Mertz,List_of_women_anthropologists
Elizabeth Spillius,https://en.wikipedia.org//wiki/Elizabeth_Spillius,List_of_women_anthropologists
Elizabeth Warnock Fernea,https://en.wikipedia.org//wiki/Elizabeth_Warnock_Fernea,List_of_women_anthropologists
Elizabeth Wayland Barber,https://en.wikipedia.org//wiki/Elizabeth_Wayland_Barber,List_of_women_anthropologists
Ella Sophia Armitage,https://en.wikipedia.org//wiki/Ella_Sophia_Armitage,List_of_women_anthropologists
Ellen Dissanayake,https://en.wikipedia.org//wiki/Ellen_Dissanayake,List_of_women_anthropologists
Elli Köngäs-Maranda,https://en.wikipedia.org//wiki/Elli_K%C3%B6ng%C3%A4s-Maranda,List_of_women_anthropologists
Elsie Clews Parsons,https://en.wikipedia.org//wiki/Elsie_Clews_Parsons,List_of_women_anthropologists
Emeline Hill Richardson,https://en.wikipedia.org//wiki/Emeline_Hill_Richardson,List_of_women_anthropologists
Emiko Ohnuki-Tierney,https://en.wikipedia.org//wiki/Emiko_Ohnuki-Tierney,List_of_women_anthropologists
Emiliana Cruz,https://en.wikipedia.org//wiki/Emiliana_Cruz,List_of_women_anthropologists
Erica Lehrer,https://en.wikipedia.org//wiki/Erica_Lehrer,List_of_women_anthropologists
Erika Bourguignon,https://en.wikipedia.org//wiki/Erika_Bourguignon,List_of_women_anthropologists
Erika Simon,https://en.wikipedia.org//wiki/Erika_Simon,List_of_women_anthropologists
Erminie Wheeler-Voegelin,https://en.wikipedia.org//wiki/Erminie_Wheeler-Voegelin,List_of_women_anthropologists
Erna Gunther,https://en.wikipedia.org//wiki/Erna_Gunther,List_of_women_anthropologists
Ernestine Friedl,https://en.wikipedia.org//wiki/Ernestine_Friedl,List_of_women_anthropologists
Eslanda Goode Robeson,https://en.wikipedia.org//wiki/Eslanda_Goode_Robeson,List_of_women_anthropologists
Estelle Lazer,https://en.wikipedia.org//wiki/Estelle_Lazer,List_of_women_anthropologists
Esther Hermitte,https://en.wikipedia.org//wiki/Esther_Hermitte,List_of_women_anthropologists
Esther Newton,https://en.wikipedia.org//wiki/Esther_Newton,List_of_women_anthropologists
Esther Schiff Goldfrank,https://en.wikipedia.org//wiki/Esther_Schiff_Goldfrank,List_of_women_anthropologists
Ethel Alpenfels,https://en.wikipedia.org//wiki/Ethel_Alpenfels,List_of_women_anthropologists
Ethel Bristowe,https://en.wikipedia.org//wiki/Ethel_Bristowe,List_of_women_anthropologists
Eugenie Scott,https://en.wikipedia.org//wiki/Eugenie_Scott,List_of_women_anthropologists
Eugénie Sellers Strong,https://en.wikipedia.org//wiki/Eug%C3%A9nie_Sellers_Strong,List_of_women_anthropologists
Eva Justin,https://en.wikipedia.org//wiki/Eva_Justin,List_of_women_anthropologists
Eva Verbitsky Hunt,https://en.wikipedia.org//wiki/Eva_Verbitsky_Hunt,List_of_women_anthropologists
Evelyn Byrd Harrison,https://en.wikipedia.org//wiki/Evelyn_Byrd_Harrison,List_of_women_anthropologists
Ewa Klonowski,https://en.wikipedia.org//wiki/Ewa_Klonowski,List_of_women_anthropologists
Fadwa El Guindi,https://en.wikipedia.org//wiki/Fadwa_El_Guindi,List_of_women_anthropologists
Faina Petryakova,https://en.wikipedia.org//wiki/Faina_Petryakova,List_of_women_anthropologists
Fatimah Jackson,https://en.wikipedia.org//wiki/Fatimah_Jackson,List_of_women_anthropologists
Faye Ginsburg,https://en.wikipedia.org//wiki/Faye_Ginsburg,List_of_women_anthropologists
Fiona Graham,https://en.wikipedia.org//wiki/Fiona_Graham,List_of_women_anthropologists
Florence Connolly Shipek,https://en.wikipedia.org//wiki/Florence_Connolly_Shipek,List_of_women_anthropologists
Florence M. Hawley,https://en.wikipedia.org//wiki/Florence_M._Hawley,List_of_women_anthropologists
Florinda Donner,https://en.wikipedia.org//wiki/Florinda_Donner,List_of_women_anthropologists
Françoise Claustre,https://en.wikipedia.org//wiki/Fran%C3%A7oise_Claustre,List_of_women_anthropologists
Françoise Henry,https://en.wikipedia.org//wiki/Fran%C3%A7oise_Henry,List_of_women_anthropologists
Françoise Héritier,https://en.wikipedia.org//wiki/Fran%C3%A7oise_H%C3%A9ritier,List_of_women_anthropologists
Fuambai Ahmadu,https://en.wikipedia.org//wiki/Fuambai_Ahmadu,List_of_women_anthropologists
Gabriella Coleman,https://en.wikipedia.org//wiki/Gabriella_Coleman,List_of_women_anthropologists
Gail M. Kelly,https://en.wikipedia.org//wiki/Gail_M._Kelly,List_of_women_anthropologists
Galia Sabar,https://en.wikipedia.org//wiki/Galia_Sabar,List_of_women_anthropologists
Halyna Lozko,https://en.wikipedia.org//wiki/Halyna_Lozko,List_of_women_anthropologists
Galina Starovoytova,https://en.wikipedia.org//wiki/Galina_Starovoytova,List_of_women_anthropologists
Gayatri Reddy,https://en.wikipedia.org//wiki/Gayatri_Reddy,List_of_women_anthropologists
Gayle J. Fritz,https://en.wikipedia.org//wiki/Gayle_J._Fritz,List_of_women_anthropologists
Gayle Rubin,https://en.wikipedia.org//wiki/Gayle_Rubin,List_of_women_anthropologists
Gene Weltfish,https://en.wikipedia.org//wiki/Gene_Weltfish,List_of_women_anthropologists
Genevieve Bell,https://en.wikipedia.org//wiki/Genevieve_Bell,List_of_women_anthropologists
Georgina Born,https://en.wikipedia.org//wiki/Georgina_Born,List_of_women_anthropologists
Geraldine Finlayson,https://en.wikipedia.org//wiki/Geraldine_Finlayson,List_of_women_anthropologists
Germaine Dieterlen,https://en.wikipedia.org//wiki/Germaine_Dieterlen,List_of_women_anthropologists
Gertrude Blom,https://en.wikipedia.org//wiki/Gertrude_Blom,List_of_women_anthropologists
Gertrude Caton Thompson,https://en.wikipedia.org//wiki/Gertrude_Caton_Thompson,List_of_women_anthropologists
Gertrude M. Godden,https://en.wikipedia.org//wiki/Gertrude_M._Godden,List_of_women_anthropologists
Gina Athena Ulysse,https://en.wikipedia.org//wiki/Gina_Athena_Ulysse,List_of_women_anthropologists
Ginette Aumassip,https://en.wikipedia.org//wiki/Ginette_Aumassip,List_of_women_anthropologists
Gisela Bleibtreu-Ehrenberg,https://en.wikipedia.org//wiki/Gisela_Bleibtreu-Ehrenberg,List_of_women_anthropologists
